Maize	-N+Fe	30.09	0.124278278	0.111931384	0.103484493	0.097058703	0.092086658	0.089576512	0.089417589	0.087689623	0.087570635	0.088177454	0.08920602	0.088559336	0.088430318	0.086363561	0.085518296	0.083334988	0.081743334	0.078877594	0.077285881	0.077244293	0.078663013	0.080840224	0.081727242	0.081317535	0.080417411	0.080018425	0.078917713	0.078202367	0.077416197	0.076369298	0.075796759	0.075648883	0.075927176	0.076333303	0.077535097	0.080055501	0.083372043	0.087942351	0.093814943	0.101531154	0.110912695	0.121648618	0.13312281	0.144765632	0.155912965	0.166051402	0.173834249	0.179599291	0.183502637	0.186100578	0.187994518	0.189576789	0.190771739	0.191492161	0.192016323	0.191755045	0.189307847	0.185312014	0.180391007	0.174223157	0.167506354	0.161316139	0.155411133	0.150700022	0.146520306	0.143242299	0.140498995	0.138697386	0.137142212	0.13586335	0.134331123	0.132421982	0.129871219	0.126459579	0.122747886	0.119415555	0.116422301	0.114260704	0.113159483	0.112510233	0.111786047	0.110065744	0.107524929	0.104232788	0.100125375	0.095644698	0.091235041	0.08798653	0.085156573	0.081904295	0.077973086	0.073600152	0.069811225	0.067127477	0.065456466	0.065148349	0.065542848	0.067211814	0.070990093	0.078137406	0.090669365	0.1095621	0.13504011	0.164047447	0.195241439	0.225200335	0.252066335	0.276529825	0.300280869	0.322094225	0.343858882	0.364283355	0.383296773	0.39795696	0.408225494	0.422179646	0.434153604	0.445341748	0.458336599	0.471687495	0.487148581	0.504324602	0.524341366	0.547542998	0.572634806	0.596149355	0.616705935	0.634955671	0.650216126	0.662943042	0.674500528	0.68170497	0.689965369	0.695500914	0.701565414	0.705587901	0.707693678	0.710157621	0.711580261	0.714581476	0.718903664	0.723434117	0.731598627	0.738848141	0.74416467	0.744750179	0.741716938	0.739832133	0.738763405	0.73819719	0.738062582	0.738508145	0.738700079	0.737964806	0.739351253	0.739127504	0.739012973	0.737913707	0.739926046	0.73907176	0.740875913	0.739220301	0.740095133	0.738548941	0.738935569	0.737681284	0.735569376	0.736026923	0.734420913	0.735349347	0.735719051	0.735977805	0.735404219	0.735387665	0.736165767	0.73431417	0.73543047	0.734251661	0.733743261	0.733848215	0.732093854	0.731497214	0.733721792	0.73028307	0.728144462	0.725781431	0.726739106	0.723856654	0.72077869	0.719101346	0.720154971	0.719899141	0.717855871	0.717988271	0.715392482	0.711785332	0.712045069	0.708857772	0.710504324	0.707376635	0.707376181	0.701560722	0.703122195	0.648039682
Maize	-N+Fe	27.007	0.142028187	0.128912512	0.120026	0.112883426	0.108792745	0.108421585	0.107139877	0.106068526	0.106777623	0.107269208	0.108452583	0.10854268	0.107561768	0.106830667	0.105181094	0.103381284	0.100949291	0.097912995	0.096013237	0.095920347	0.098008839	0.100357035	0.101365035	0.101055521	0.100217862	0.099313585	0.098558735	0.097679419	0.096438827	0.095331369	0.094623813	0.09431256	0.094359942	0.094707145	0.095611568	0.097665517	0.100794553	0.104983176	0.110298316	0.117621655	0.126233115	0.136502194	0.147561129	0.158322939	0.168591733	0.177951039	0.185312829	0.190900523	0.194490577	0.196897479	0.198655238	0.200260832	0.201413854	0.20236375	0.202867216	0.20263087	0.20031742	0.196864268	0.192291955	0.186812681	0.180683081	0.175191439	0.169819682	0.16533958	0.161499276	0.158447449	0.156466812	0.154705378	0.153099818	0.151947114	0.150409734	0.148642422	0.146274075	0.143277569	0.140154397	0.136833433	0.134160126	0.132210778	0.131252585	0.130737634	0.130209599	0.128427586	0.126305161	0.123020898	0.118897208	0.113808761	0.1094818	0.106294792	0.103389024	0.100164032	0.096186376	0.09142594	0.087285566	0.084243113	0.082320631	0.081605071	0.082137771	0.083914733	0.088339674	0.09642896	0.110600645	0.131094843	0.157641346	0.187901097	0.219128087	0.24920304	0.275595419	0.300247905	0.323135889	0.344719714	0.365766193	0.385925125	0.404134591	0.417603038	0.429542632	0.441872868	0.454225793	0.466017427	0.47908073	0.492844486	0.508798884	0.527166141	0.548960049	0.573755412	0.600877339	0.625482936	0.647929641	0.666221538	0.683109028	0.696481715	0.708332396	0.716954242	0.725639747	0.732589622	0.73841606	0.742897023	0.745686762	0.747764285	0.749150073	0.75281705	0.757082866	0.762523916	0.769920067	0.776937964	0.780555227	0.780268166	0.777663999	0.776390651	0.777142719	0.776166478	0.776488327	0.776061879	0.777350108	0.775192679	0.777458822	0.777211817	0.777129605	0.775911786	0.77777247	0.777403428	0.778355711	0.7778619	0.778274537	0.776784092	0.776498178	0.775360174	0.773581122	0.774384948	0.773128851	0.774982188	0.773772582	0.774580646	0.774374006	0.773502685	0.774406987	0.772353128	0.773940905	0.772924468	0.771414457	0.771764692	0.770435274	0.770295214	0.771608926	0.769600906	0.766721722	0.764667848	0.765543568	0.762373232	0.758149769	0.757348602	0.757149826	0.756597576	0.755682256	0.755155643	0.753924291	0.748615269	0.75063871	0.746930471	0.747955806	0.745796067	0.745560036	0.739441936	0.74162079	0.631269439
Maize	-N+Fe	33.832	0.153051047	0.135724754	0.125801606	0.117723398	0.112731925	0.110518963	0.107986184	0.107414475	0.106486074	0.105967365	0.105361162	0.105155778	0.103968295	0.101959995	0.100587714	0.098790531	0.096752869	0.094085725	0.092659592	0.093177714	0.095290582	0.0976076	0.098476925	0.098084563	0.097312698	0.096708471	0.095881884	0.09486616	0.093752477	0.092971121	0.092733299	0.093005589	0.093428167	0.094628626	0.096912284	0.100415422	0.105303846	0.111748915	0.119684215	0.129467512	0.140849021	0.153174416	0.166041027	0.178473016	0.19031721	0.200217546	0.208162913	0.213887849	0.218041485	0.221181342	0.223356284	0.225109089	0.22607395	0.227470617	0.227907912	0.227465501	0.225321086	0.221712446	0.217015234	0.211554495	0.205441214	0.199737909	0.194511318	0.189730067	0.185943206	0.182719652	0.180452751	0.17838069	0.17684655	0.175436432	0.173425627	0.171470188	0.168997185	0.166028441	0.162472692	0.159372176	0.156491305	0.154430847	0.153428775	0.1528799	0.152028086	0.150646665	0.147687661	0.143156124	0.136794784	0.129661048	0.123684025	0.119011444	0.115695751	0.112398069	0.108028781	0.102622635	0.097588312	0.09409873	0.092285784	0.092059515	0.093639863	0.097279882	0.105212135	0.119693077	0.142442241	0.172181861	0.205694407	0.239180579	0.271518509	0.300352704	0.324530339	0.346572759	0.365794387	0.383462365	0.400883593	0.418038681	0.430286626	0.441875467	0.453398678	0.463828159	0.472786684	0.482584787	0.494419112	0.505751726	0.520446563	0.53692235	0.557180878	0.579576759	0.605294294	0.628868426	0.648530224	0.665285419	0.680823892	0.693357095	0.704089087	0.713458302	0.721474258	0.728611846	0.734634359	0.739241957	0.741880467	0.744419023	0.746366086	0.749725114	0.753255417	0.756730186	0.762418901	0.765450826	0.767997178	0.767987962	0.767895705	0.768490289	0.770172633	0.768966787	0.76918506	0.769047602	0.769447713	0.76858026	0.769624938	0.769854541	0.769666935	0.769975011	0.770664394	0.770997182	0.771423668	0.771709602	0.771034826	0.769977714	0.770328652	0.768966371	0.767209343	0.76795805	0.767283948	0.767994884	0.769034866	0.768532214	0.768295092	0.768001991	0.768384364	0.766503748	0.767522141	0.766785346	0.765206359	0.766638988	0.764245295	0.764297239	0.766054881	0.764804153	0.761389248	0.76052774	0.761309446	0.757875753	0.754947489	0.753636248	0.753751052	0.754022437	0.75219973	0.752660482	0.752161234	0.747572563	0.749357433	0.747162302	0.749283058	0.74683753	0.746300656	0.741330529	0.74409329	0.604316278
Maize	-N+Fe	20.507	0.152667213	0.136212311	0.124461052	0.116020336	0.110401618	0.107588625	0.106357102	0.105107162	0.104239658	0.104042471	0.103331651	0.102581327	0.10113307	0.099875113	0.098429309	0.096340457	0.094615842	0.092308527	0.090377385	0.091145302	0.093106952	0.095350905	0.096475036	0.096027909	0.095662311	0.094879703	0.094182313	0.093392288	0.092698237	0.091943099	0.091663891	0.091930008	0.09273443	0.093791743	0.096002657	0.099591956	0.104278985	0.110481797	0.118652251	0.128385231	0.139849602	0.15285155	0.166840207	0.180525371	0.193077659	0.204099851	0.212324822	0.218712924	0.223300307	0.226737319	0.229107542	0.230879023	0.232077421	0.233473827	0.233593217	0.232992436	0.23068141	0.226446966	0.221680944	0.21553317	0.208760598	0.202130907	0.195987433	0.190798159	0.186510831	0.18294279	0.180449374	0.178349185	0.176586231	0.175144242	0.173354672	0.171219861	0.168373592	0.16502134	0.160703166	0.15669376	0.153288099	0.150624542	0.14910384	0.148256177	0.147997744	0.147215346	0.144878472	0.140576524	0.134485977	0.127600264	0.121440955	0.116419395	0.112771908	0.109049084	0.103991959	0.098239805	0.093368573	0.089845958	0.087919524	0.08759891	0.088686575	0.09186446	0.098405074	0.110743063	0.130671591	0.158130137	0.191126512	0.226393355	0.260911872	0.293645051	0.32195167	0.347505507	0.370613503	0.391204012	0.41225338	0.42916454	0.444735014	0.459384685	0.472693163	0.483266493	0.49395042	0.504334334	0.516008575	0.528151156	0.542625586	0.559106217	0.579274806	0.601889276	0.626514161	0.649634612	0.668893242	0.68586073	0.700898106	0.714226231	0.725299547	0.734747801	0.742359221	0.748808732	0.754552667	0.759036372	0.762505482	0.765493442	0.768316272	0.771176282	0.774394746	0.777499579	0.782180032	0.782715134	0.784571338	0.785922427	0.787101738	0.786863371	0.788580282	0.788910668	0.788991145	0.789049757	0.78979507	0.789710611	0.790564894	0.790736254	0.790626248	0.790227234	0.791397762	0.791371714	0.791684414	0.789440362	0.790915561	0.788055267	0.790008988	0.788212021	0.78816761	0.788302212	0.78765046	0.788848305	0.789234156	0.789250593	0.788283819	0.788380268	0.787924808	0.786469877	0.787599309	0.78733892	0.786257803	0.788652374	0.785914878	0.786489497	0.787929014	0.787054679	0.783381982	0.783037583	0.783524337	0.780075442	0.77711389	0.774928169	0.775872073	0.775195777	0.773532504	0.774731679	0.774390571	0.770798691	0.771982909	0.771945148	0.771170503	0.770594399	0.771180693	0.76546123	0.768198043	0.624088734
Maize	-N+Fe	11.792	0.150855693	0.133527837	0.123035188	0.11301261	0.108683068	0.105054589	0.102838035	0.1014453	0.099770051	0.099480113	0.098311262	0.09678814	0.095483169	0.093775891	0.091951573	0.089624883	0.08792873	0.085755289	0.084483537	0.085441312	0.087299568	0.089802099	0.090824816	0.090129391	0.089709333	0.088887844	0.08841537	0.087759249	0.087127091	0.086624832	0.086356081	0.086826366	0.087104317	0.088241461	0.090289847	0.093401516	0.097701687	0.103831688	0.111423944	0.120851225	0.13242846	0.146028414	0.160696249	0.175385487	0.189605514	0.202130492	0.211925754	0.219528757	0.225000825	0.228360675	0.231313883	0.232897656	0.234624537	0.235311176	0.235016982	0.233640983	0.230367483	0.225194873	0.218938634	0.211124614	0.202252213	0.193615937	0.186132276	0.17956823	0.174256745	0.169844813	0.166336615	0.163693613	0.161314659	0.159591335	0.157623983	0.154999439	0.151454551	0.14727696	0.142281883	0.137677507	0.133347504	0.129942251	0.128044913	0.126813831	0.126791647	0.126011536	0.124134549	0.12021714	0.115436323	0.109935337	0.104618602	0.100243669	0.096895303	0.092907456	0.088095875	0.08285434	0.078254008	0.075044111	0.073133209	0.072243697	0.072549316	0.074155387	0.078383994	0.086159843	0.100250747	0.121817443	0.150980235	0.18442056	0.219637619	0.25362031	0.285129593	0.313954844	0.341091223	0.36656526	0.38984893	0.410400653	0.433032387	0.450058566	0.465960557	0.479499131	0.492244319	0.504603819	0.517514214	0.530406962	0.54545631	0.562600138	0.582609328	0.604842641	0.628829565	0.651063769	0.670349132	0.687676671	0.702956574	0.715840123	0.727273018	0.73523282	0.742319869	0.747675225	0.753532116	0.756940705	0.761136925	0.763795707	0.76692086	0.769879753	0.772827991	0.774704181	0.776417196	0.777655892	0.781038681	0.782664664	0.782903815	0.783620376	0.784841708	0.784482584	0.78554849	0.786268929	0.787273963	0.787428197	0.78872543	0.78887306	0.788843154	0.787206542	0.787859312	0.787291122	0.787058369	0.785663781	0.786632205	0.784606411	0.786798646	0.785716863	0.784972514	0.785944958	0.785717511	0.786661369	0.786271915	0.786670936	0.785216294	0.784188211	0.783806573	0.781993255	0.783226389	0.783311081	0.781766526	0.783725625	0.782919818	0.782917427	0.784677109	0.783266206	0.780238506	0.778499993	0.779056758	0.775104207	0.771127729	0.769746408	0.769710221	0.769680926	0.767556029	0.769104876	0.768073381	0.765742476	0.767453083	0.766344635	0.767891772	0.766055126	0.767213863	0.761965387	0.764457622	0.62022829
Maize	-N+Fe	20.261	0.157899515	0.145045716	0.132704852	0.127273612	0.122252979	0.120955901	0.118767791	0.117748657	0.11638997	0.116535757	0.115997851	0.115738407	0.114686187	0.11331315	0.112439436	0.110616053	0.107984406	0.105454867	0.103677072	0.104009218	0.10585911	0.1079131	0.109046319	0.108898903	0.10865178	0.108474854	0.107417864	0.106053164	0.104699733	0.103275779	0.102646823	0.10275306	0.103454189	0.104651658	0.107226929	0.110896169	0.11578944	0.122289855	0.129982063	0.139037999	0.149092968	0.160279931	0.171344578	0.181467257	0.190889985	0.199016022	0.205549689	0.210982109	0.215182957	0.218196724	0.2212158	0.223410538	0.225389809	0.22659041	0.2280634	0.229041759	0.230090233	0.230055077	0.230025223	0.229151066	0.22822784	0.227378877	0.226568782	0.226297868	0.22624143	0.226157725	0.226616505	0.227138839	0.22780503	0.22881421	0.229316375	0.2298655	0.230002331	0.229865007	0.229296563	0.228954541	0.228578505	0.228524188	0.229517173	0.232250792	0.23548172	0.237083417	0.236742139	0.233524577	0.228995442	0.222484499	0.216225239	0.212316522	0.20933252	0.207059658	0.202456758	0.196727497	0.190821097	0.186118338	0.183542539	0.182458764	0.18403662	0.188875127	0.200376417	0.219191611	0.245837648	0.27585652	0.305929117	0.331687448	0.354314746	0.372256878	0.386174269	0.397144003	0.406960223	0.415412974	0.420331755	0.430011393	0.437337935	0.443937004	0.449205283	0.454512917	0.46078682	0.4686682	0.477293036	0.487190387	0.500267385	0.515304521	0.534911873	0.556744228	0.58032615	0.602821993	0.62355994	0.641467253	0.657523264	0.670421989	0.682049697	0.690029404	0.697509923	0.703026171	0.70867364	0.713180309	0.717093717	0.721197803	0.723581299	0.727164494	0.72932657	0.72965527	0.730477058	0.732497511	0.735167026	0.737446461	0.738710228	0.739276705	0.740826006	0.741330771	0.74320675	0.742712131	0.744701609	0.744091503	0.745785362	0.745703247	0.745381413	0.743866042	0.745071453	0.743771554	0.744823303	0.744014092	0.744389341	0.743649943	0.745004005	0.744250752	0.743220022	0.744379478	0.744247619	0.745126911	0.744911513	0.744635063	0.743352267	0.741404698	0.741557183	0.739358037	0.74160214	0.741246092	0.74082947	0.742677915	0.741180656	0.742274557	0.743941795	0.742702648	0.739055045	0.738212602	0.738681534	0.73451407	0.7309822	0.730484838	0.73130063	0.731316705	0.730194976	0.732189651	0.731557356	0.727565748	0.730297385	0.7286639	0.730623347	0.72836216	0.728487073	0.723234602	0.726048841	0.593891548
Maize	-N+Fe	9.861	0.146504837	0.132173391	0.121691134	0.114057329	0.108196196	0.105987469	0.104419503	0.102986977	0.101007468	0.100769626	0.099967022	0.098902404	0.098107572	0.096045906	0.095133262	0.093587008	0.092000049	0.090110528	0.089006848	0.089262575	0.091584946	0.093647066	0.094595661	0.094084553	0.093647965	0.092530714	0.091757314	0.090974463	0.090279286	0.089187478	0.088707565	0.088910664	0.089288526	0.090471433	0.092820969	0.096232963	0.101341144	0.107928772	0.116130203	0.12603201	0.1380878	0.151609605	0.165762274	0.179614099	0.193128387	0.204662759	0.213598124	0.220401805	0.224990495	0.228191494	0.230901504	0.232420521	0.234016097	0.235101579	0.235581302	0.23515663	0.232128587	0.227735791	0.221672904	0.214799305	0.207299819	0.199739821	0.193240741	0.18769511	0.182683545	0.178471127	0.175628081	0.173114635	0.171267841	0.169466713	0.16741455	0.164957202	0.161643707	0.157770671	0.15358946	0.149417541	0.1457493	0.142829303	0.141510913	0.140376353	0.13932926	0.137293153	0.134445976	0.130561558	0.125366576	0.119011385	0.113794511	0.109704046	0.105805353	0.101719141	0.096209358	0.090073252	0.084585666	0.080197357	0.077548571	0.076326224	0.076585103	0.078415779	0.083672226	0.093785328	0.111267247	0.136089869	0.167266364	0.201380371	0.235716769	0.268211055	0.296703853	0.322928704	0.346734533	0.369024757	0.39064625	0.411566886	0.42919606	0.44081949	0.454456618	0.466763322	0.47805347	0.488710948	0.500817095	0.512872214	0.527709167	0.543360408	0.562752021	0.584462682	0.608213603	0.62953971	0.64904229	0.664595597	0.679069903	0.690295261	0.700288677	0.70783992	0.715636223	0.722215233	0.727867227	0.731712708	0.73433013	0.736347469	0.737265055	0.740769129	0.744557447	0.750097399	0.756816976	0.763455711	0.766586794	0.765439517	0.763264074	0.762759153	0.76341946	0.762128938	0.762865824	0.761724992	0.762651536	0.761478683	0.763635246	0.762755434	0.763281813	0.76236352	0.764273395	0.764528848	0.765424697	0.765039147	0.76516873	0.763587814	0.764234441	0.762789055	0.761626574	0.761790241	0.761378571	0.761993518	0.76232489	0.763185858	0.762594722	0.762151683	0.762798174	0.761378492	0.762707335	0.761946935	0.760435048	0.760879025	0.760094185	0.759422656	0.760987049	0.758129426	0.755140049	0.753322686	0.753145445	0.750068464	0.745900874	0.743754383	0.744326762	0.743515477	0.743270098	0.743803396	0.741851362	0.737176545	0.738266701	0.73540958	0.736654021	0.734234859	0.735778985	0.730887501	0.733643487	0.602330561
Maize	-N+Fe	20.393	0.141115806	0.124749529	0.113442778	0.106554595	0.100913899	0.098572607	0.098484172	0.096905248	0.096303297	0.096155083	0.096671526	0.096783281	0.09571728	0.094387369	0.092780604	0.091482309	0.088703943	0.086427491	0.084609916	0.084560304	0.086038185	0.087944086	0.089399017	0.089289748	0.088900576	0.088156767	0.087130349	0.086212961	0.085121144	0.084558139	0.083928308	0.083576488	0.083891966	0.084601625	0.086095689	0.088648438	0.092295416	0.097302832	0.103571597	0.111390788	0.120902821	0.131457727	0.142725989	0.153555021	0.163799466	0.172545246	0.179364865	0.184233014	0.187551228	0.190076238	0.1920018	0.193098019	0.19379864	0.194671931	0.194975977	0.194554061	0.192748181	0.189500607	0.18527865	0.180312676	0.174822239	0.16959752	0.164993848	0.160774815	0.157159011	0.154400128	0.152427672	0.151065905	0.149867268	0.148740635	0.147295031	0.145738418	0.143458261	0.140533821	0.137292206	0.134174543	0.131373383	0.129352196	0.12848018	0.128052443	0.127409592	0.126377931	0.124419581	0.121310297	0.11681674	0.111525964	0.106792925	0.102969659	0.099691719	0.096231521	0.0916376	0.086359087	0.081909985	0.078389809	0.0765907	0.075917204	0.076635284	0.078823873	0.083860079	0.093409945	0.109648284	0.132772919	0.161336728	0.192491655	0.223793915	0.252425071	0.277320429	0.299844541	0.319891146	0.338245505	0.356153336	0.373770975	0.386837704	0.397504907	0.409539951	0.419957351	0.429420749	0.439135334	0.451152372	0.46298906	0.478028326	0.494969923	0.516338547	0.539428071	0.566054062	0.589677807	0.610251222	0.627716343	0.643952483	0.65719297	0.667943983	0.676617598	0.685496822	0.692341915	0.698849912	0.703574625	0.706774915	0.708726837	0.710643706	0.713968358	0.717750117	0.721836499	0.727179606	0.731304933	0.734187958	0.733840402	0.733689563	0.733242202	0.735007268	0.734329898	0.73489661	0.734456194	0.735249632	0.734209409	0.735635967	0.735758909	0.73614912	0.735644249	0.737066113	0.737737379	0.73781511	0.737972896	0.738212868	0.736825871	0.737365411	0.736157363	0.735035134	0.735425592	0.734822888	0.736167215	0.737185582	0.73689408	0.737206281	0.736107256	0.737241749	0.735157144	0.736954257	0.736536193	0.735530725	0.736369563	0.734323257	0.735214665	0.736365411	0.735375755	0.73285027	0.731941942	0.731889409	0.729748977	0.72682618	0.725983068	0.726674745	0.726903975	0.72660914	0.726956903	0.726154364	0.722464704	0.724022198	0.721036336	0.722361408	0.720402177	0.721238136	0.717060531	0.719762893	0.582480723
Maize	-N+Fe	24.875	0.148751984	0.130658548	0.120204268	0.112691013	0.106405812	0.103988563	0.103429512	0.100957896	0.100161488	0.100398269	0.099709698	0.099404897	0.098515522	0.096973198	0.095671716	0.093874831	0.091733017	0.089442672	0.088121833	0.087928328	0.089928918	0.091912332	0.092947716	0.092726399	0.092204335	0.091455284	0.090813701	0.08991645	0.089305331	0.08846989	0.087908525	0.087807688	0.088201968	0.089250732	0.09107958	0.093893147	0.098069413	0.103544303	0.11075679	0.119722933	0.130464347	0.142701746	0.155738512	0.168722595	0.180909582	0.191160395	0.199188647	0.20504579	0.2093548	0.212386353	0.214362865	0.215746392	0.216813408	0.21799871	0.217944404	0.216856657	0.214700728	0.210605465	0.205721588	0.199657795	0.193225035	0.186546369	0.180708891	0.175308266	0.171081421	0.167653913	0.1650873	0.163279125	0.161547565	0.160194944	0.158378333	0.156508593	0.153472623	0.150110242	0.145813882	0.141637426	0.13822595	0.135552039	0.133817226	0.132987781	0.132669923	0.132065902	0.13021298	0.126853896	0.121954813	0.116522885	0.111276339	0.10689052	0.103407374	0.099340631	0.094118029	0.088272913	0.083720815	0.080177833	0.078258499	0.077362751	0.077956068	0.080082637	0.084735883	0.093810904	0.109698099	0.132764147	0.162336231	0.195358207	0.228305054	0.259762803	0.28759213	0.312498881	0.335248011	0.355404951	0.376284876	0.393213302	0.408672981	0.423318732	0.436292165	0.446710197	0.457552573	0.467665134	0.479537693	0.491883679	0.506741681	0.523805391	0.544835625	0.568130631	0.593335081	0.616746289	0.636672118	0.654727988	0.670213843	0.683518961	0.69509767	0.703990503	0.711938392	0.718649071	0.72419172	0.728715127	0.732526786	0.735235836	0.738033919	0.740903412	0.744233941	0.747403609	0.752202042	0.752749768	0.755384741	0.756839435	0.75740512	0.757651864	0.759032278	0.759426039	0.759468851	0.759232169	0.759829461	0.760095655	0.761367678	0.761639739	0.761432355	0.760874273	0.762597782	0.762099352	0.762571316	0.761080717	0.761533397	0.760010617	0.761495174	0.759960813	0.76004668	0.760027962	0.759899235	0.761167395	0.761346044	0.761963854	0.760952544	0.761236246	0.760596064	0.759867093	0.7607285	0.760710315	0.759841099	0.761470833	0.759703443	0.760516076	0.761959019	0.760881703	0.758357794	0.75790981	0.758710477	0.755494476	0.75309596	0.751067682	0.751628656	0.752191805	0.750971634	0.75232725	0.751180452	0.747842028	0.749848315	0.749210028	0.749108411	0.748143009	0.748607617	0.743305004	0.747445482	0.606332178
Maize	-N+Fe	0	0.148688089	0.129904436	0.118581064	0.111616013	0.106217198	0.104280169	0.102467645	0.101576228	0.101204337	0.100459086	0.100796277	0.100231092	0.09919419	0.097713471	0.096794681	0.094894466	0.092865543	0.090872196	0.089700127	0.090175661	0.09228199	0.094515606	0.095589425	0.094977449	0.094419378	0.09399557	0.093181478	0.092169589	0.091651538	0.091095327	0.090436719	0.090315156	0.090711914	0.09158085	0.093291163	0.095744876	0.099918485	0.105232731	0.111902541	0.120284839	0.130290958	0.141472959	0.153390292	0.165226724	0.176336788	0.185980277	0.193468841	0.199098837	0.202945928	0.205582973	0.207514524	0.208599214	0.209749879	0.210505707	0.210297921	0.209193674	0.207230583	0.203512072	0.19893132	0.193409022	0.187012797	0.180715286	0.1750966	0.170464052	0.166399071	0.163323932	0.161071999	0.159180299	0.157701027	0.156696792	0.155398967	0.153605791	0.150841039	0.147609688	0.143605174	0.139851239	0.136359751	0.133621435	0.13212189	0.131413354	0.131744668	0.13123944	0.129698317	0.126258539	0.122045101	0.116867773	0.112074572	0.107862715	0.104531383	0.100621422	0.095718232	0.090313351	0.085768756	0.08206615	0.08017046	0.079108372	0.079347131	0.08086961	0.085110815	0.093691974	0.108516177	0.130457297	0.159101106	0.191239244	0.223835708	0.254877864	0.282861242	0.307833867	0.331609081	0.353265996	0.374134174	0.391424424	0.411149982	0.425711269	0.439976903	0.451924311	0.463528847	0.474430064	0.486955308	0.49951822	0.515105061	0.532751224	0.553200974	0.576279042	0.601249047	0.624121493	0.64377364	0.661829681	0.677168016	0.690110814	0.701729241	0.71054309	0.71852089	0.723532514	0.729541208	0.732965712	0.737102995	0.740144709	0.743410495	0.746226818	0.749172305	0.752214719	0.754260218	0.755611514	0.758738333	0.7601177	0.760715801	0.760932206	0.762492076	0.762448514	0.763378724	0.76389768	0.764995135	0.765318023	0.766441863	0.766406148	0.766584884	0.76509218	0.765735716	0.76570611	0.765694518	0.763858766	0.765172794	0.763093249	0.764865994	0.763368933	0.763867414	0.764805238	0.764465397	0.765060751	0.765512744	0.765621501	0.764273006	0.76332556	0.763430568	0.761809461	0.763199671	0.762836211	0.762067381	0.763575251	0.761936396	0.762945368	0.764559948	0.76321305	0.760312089	0.759014671	0.759263734	0.75620113	0.752273814	0.751023741	0.750233594	0.751017963	0.749862508	0.751185384	0.750534086	0.747526695	0.748738364	0.747464915	0.748811471	0.747823985	0.748450643	0.743375532	0.74613136	0.605123956
Maize	-N+Fe	0	0.144883245	0.128627553	0.116220422	0.108842392	0.102810074	0.100739166	0.098700049	0.097410822	0.096818388	0.095847505	0.096143431	0.095139817	0.093544558	0.09219354	0.091027414	0.0896084	0.087911812	0.085579297	0.084213086	0.08479799	0.086372764	0.088278401	0.088910555	0.088605328	0.088032477	0.08718318	0.086826495	0.085851585	0.085402513	0.084626557	0.08433212	0.084380427	0.084892983	0.08611678	0.08785801	0.090459934	0.094399908	0.100008879	0.106764989	0.115117417	0.125015189	0.136565383	0.148706897	0.16081728	0.172015259	0.181709596	0.189348186	0.194962307	0.1990781	0.20159688	0.203670966	0.205166307	0.206471887	0.207120803	0.207010498	0.206321216	0.204366406	0.200776463	0.196359524	0.190689264	0.184250452	0.178291231	0.172622044	0.168136552	0.164301312	0.161103048	0.158667997	0.156892015	0.155452292	0.154431142	0.152959215	0.15118863	0.148513278	0.144924015	0.141057492	0.137282416	0.134051528	0.131338332	0.129725626	0.129590113	0.129999806	0.129566092	0.127984821	0.124066845	0.119408933	0.113688062	0.10856913	0.104307748	0.100971634	0.097338821	0.092670887	0.087593666	0.083245853	0.079982453	0.078229863	0.077524062	0.077987126	0.079961982	0.084718774	0.093724755	0.109344618	0.13177361	0.161081769	0.193159538	0.226615306	0.257909504	0.286209796	0.311077089	0.334930773	0.356613825	0.374928767	0.394178455	0.411684869	0.42702566	0.439598255	0.451337393	0.462395635	0.473429537	0.48466995	0.496481322	0.509987682	0.52581618	0.544167635	0.564803354	0.588177797	0.609333613	0.627833514	0.643823466	0.658981057	0.671453119	0.681828087	0.689657195	0.697103449	0.701844586	0.707236037	0.711196214	0.715012519	0.718439164	0.720957275	0.724210788	0.72546876	0.726464053	0.727271016	0.72950691	0.731898875	0.734235337	0.735214678	0.73539944	0.736613384	0.737223338	0.739072327	0.738628627	0.740427592	0.740106161	0.741471568	0.741572655	0.742022067	0.739709899	0.740926916	0.739479221	0.740402056	0.739409402	0.740266422	0.739043337	0.740478404	0.739760653	0.739353247	0.740265562	0.739379549	0.74118753	0.740749698	0.740286727	0.738687427	0.737396734	0.737648098	0.735668718	0.737204671	0.737002449	0.737402118	0.73814068	0.736991811	0.737422878	0.738808485	0.73723269	0.73419981	0.732770195	0.732518612	0.729120783	0.725694308	0.724193367	0.723974712	0.725006501	0.722155292	0.723934494	0.724276088	0.721168335	0.722904987	0.721720936	0.723552545	0.722014688	0.723483566	0.71719169	0.721036567	0.585957872
